date,portfolio,ret,cumulative_ret
2011-01-20,low,-0.0032283904488363525,1.1303620485458548
2011-01-21,low,0.0049276683461416575,1.135932097832154
2011-01-24,low,-0.005490010670769872,1.1296958184937855
2011-01-25,low,-0.009638858890152573,1.1188068399105284
2011-01-26,low,0.013424097500729832,1.1338258120139708
2011-01-27,low,-0.004320472589627771,1.128927148671752
2011-01-28,low,0.008872273006328533,1.1389432985390238
2011-01-31,low,0.01400490751416426,1.1548940940989398
2011-02-01,low,4.100111698034946e-05,1.1549414460467917
2011-02-02,low,-0.0005256524790304891,1.154334348212542
2011-02-03,low,0.00011162290802934308,1.1544631983693276
2011-02-04,low,-0.007731422877131471,1.1455375551866487
2011-02-07,low,-0.005819476581654152,1.1388711262108346
2011-02-08,low,0.0017866061277385498,1.1409058403436274
2011-02-09,low,0.0014932290414033098,1.1426094740779351
2011-02-10,low,-0.0008265523647410113,1.1416650475151604
2011-02-11,low,-0.004432853164267948,1.1366042139967487
2011-02-14,low,0.010388586840853621,1.148411925577534
2011-02-15,low,0.0020227958433137187,1.150734928447004
2011-02-16,low,0.00826004273941242,1.160240048137711
2011-02-17,low,0.0004842862551233363,1.1608019364456679
2011-02-18,low,0.0036067808840311855,1.1649886946801866
2011-02-22,low,0.009317206222396547,1.1758431345952824
2011-02-23,low,0.01301993400268499,1.1911525346052234
2011-02-24,low,-0.0004250469524078008,1.1906462388505368
2011-02-25,low,0.01138986306018214,1.2042075364641653
2011-02-28,low,-0.0010060006917260143,1.2029961028495009
2011-03-01,low,0.009634836838733061,1.2145867740180876
2011-03-02,low,0.006398644126307845,1.2223584825455496
2011-03-03,low,0.0007150198108456803,1.2232324930765248
2011-03-04,low,0.0030598917164090774,1.2269754520493321
2011-03-07,low,-0.005222427729766386,1.220567661424807
2011-03-08,low,-0.0036672819888081856,1.2160914956239421
2011-03-09,low,0.0033405643539567388,1.2201539275253734
2011-03-10,low,-0.00909329836325622,1.2090587038132863
2011-03-11,low,-0.00410821129050795,1.2040916351953936
2011-03-14,low,-0.0035176721741378885,1.1998560355551546
2011-03-15,low,-0.027558774400756776,1.1667894737579037
2011-03-16,low,0.002268002007461287,1.1694357546266712
2011-03-17,low,0.02645105907031018,1.200368568851234
2011-03-18,low,-0.001142560636476717,1.1989970749752008
2011-03-21,low,0.00745574281957618,1.20793648880764
2011-03-22,low,0.00837037160724626,1.2180473660969122
2011-03-23,low,0.004614546097459657,1.2236681018166558
2011-03-24,low,-0.00026423456664599685,1.2233447664060537
2011-03-25,low,0.005721971303846133,1.2303447100541394
2011-03-28,low,-0.005422119766240366,1.2236736336824654
2011-03-29,low,-0.003293957385357194,1.21964290487953
2011-03-30,low,0.003322292952921676,1.2236949159074924
2011-03-31,low,0.010514078541350651,1.2365609403639952
2011-04-01,low,0.0016406708460990835,1.238589729848275
2011-04-04,low,0.0011237820093861022,1.239981634703689
2011-04-05,low,-0.0009431171790699373,1.2388121867222688
2011-04-06,low,-0.00021402702785462796,1.2385470474318745
2011-04-07,low,-0.004497364008972679,1.2329768505173349
2011-04-08,low,0.009926665077386133,1.2452161987605908
2011-04-11,low,-0.003851994644778018,1.2404196326313741
2011-04-12,low,-0.011484005399164589,1.2261746468730057
2011-04-13,low,0.0038478252759536415,1.2308927526719773
2011-04-14,low,0.005905366761162393,1.238161625820162
2011-04-15,low,0.009414825744133666,1.2498187017703322
2011-04-18,low,-0.0053425035473683175,1.2431415409225568
2011-04-19,low,0.003217369420188944,1.2471411865012876
2011-04-20,low,0.00889677297417796,1.2582367185043366
2011-04-21,low,0.007218644870781967,1.2673194825385976
2011-04-25,low,-0.00499698939651184,1.2609867005223594
2011-04-26,low,-0.0028529591467311402,1.257389156981198
2011-04-27,low,0.005558578143030337,1.264378452866477
2011-04-28,low,0.005429310937422526,1.2712431566296665
2011-04-29,low,0.010343208039234348,1.28439188906714
2011-05-02,low,-0.0058122949318823265,1.2769266245997644
2011-05-03,low,-0.010648816766717693,1.2633288669498581
2011-05-04,low,-0.01137020068740431,1.248964564198447
2011-05-05,low,-0.028321180485045304,1.213592413356357
2011-05-06,low,0.0021376189571796433,1.2161866115054367
2011-05-09,low,0.00635180298780937,1.2239115892581307
2011-05-10,low,0.0030708916570306166,1.2276700891465264
2011-05-11,low,-0.012274808393136754,1.2126006740322677
2011-05-12,low,0.007879330642782232,1.2221551556806285
2011-05-13,low,-8.25644662263457e-05,1.222054249092554
2011-05-16,low,-0.0013485871743113564,1.220406202405915
2011-05-17,low,-0.00028099932032238465,1.2200632690925217
2011-05-18,low,0.010003517344804324,1.2322681931666475
2011-05-19,low,-0.00652795062812736,1.224224007241044
2011-05-20,low,0.0028220406542058315,1.2276788171593331
2011-05-23,low,-0.010304934937382338,1.2150276668245037
2011-05-24,low,0.002412017977443172,1.2179583353999752
2011-05-25,low,0.013149874509050752,1.2339743346677372
2011-05-26,low,0.0007729478893199425,1.2349281325251935
2011-05-27,low,0.004570386378997272,1.2405722312411271
2011-05-31,low,0.007286461159551797,1.2496116126196841
2011-06-01,low,-0.007568438510770258,1.2401540039672276
2011-06-02,low,0.004112924249595458,1.2452546634433772
2011-06-03,low,0.0016263873428074816,1.2472799298665735
2011-06-06,low,-0.004928926186677566,1.2411321791581367
2011-06-07,low,0.0031694485901600034,1.2450658837935717
2011-06-08,low,0.003852075603984674,1.2498619717098864
2011-06-09,low,0.0022161767008049547,1.252631886690812
2011-06-10,low,-0.0019939015704269003,1.2501342620047724
2011-06-13,low,-0.006987972488967559,1.2413983581743673
2011-06-14,low,0.0017631749806034326,1.2435871607004627
2011-06-15,low,-0.006947557098864562,1.2349472678940814
2011-06-16,low,-0.007733560161790163,1.225396728901184
2011-06-17,low,-0.0015702509447784348,1.2234725485298985
2011-06-20,low,0.005955400092635737,1.230758817058751
2011-06-21,low,0.013641051121116077,1.2475476610000136
2011-06-22,low,-0.006673023072163068,1.2392227466745374
2011-06-23,low,-0.01373597363031512,1.2222008157041293
2011-06-24,low,-9.19627311653328e-05,1.2220884187790848
2011-06-27,low,-0.005021473665201986,1.2159517339676373
2011-06-28,low,0.008073093892108576,1.2257682264842302
2011-06-29,low,0.007794157652243157,1.2353220572865589
2011-06-30,low,-0.004187651867698953,1.2301489585661531
2011-07-01,low,0.00306804542858552,1.2339231114549614
2011-07-05,low,0.013906540697876195,1.2510827134224598
2011-07-06,low,-0.0048304758151355995,1.2450393886325384
2011-07-07,low,0.010067576175646742,1.2575739175192773
2011-07-08,low,0.0007158113683225492,1.2584741032259434
2011-07-11,low,-0.002620022686950364,1.255176872524552
2011-07-12,low,0.00934531845424915,1.2669069001147024
2011-07-13,low,0.014380120134769164,1.2851251735379197
2011-07-14,low,-0.007820472944851307,1.275074886887519
2011-07-15,low,0.003314931583932575,1.2793016729019415
2011-07-18,low,0.00025986538499989776,1.2796341191237013
2011-07-19,low,0.00461462587761916,1.285539151843694
2011-07-20,low,-0.0019994795456413825,1.2829687426044614
2011-07-21,low,-0.0037473130421283338,1.2781610571026567
2011-07-22,low,0.00554621695619253,1.2852500156303046
2011-07-25,low,-0.005310788707045639,1.278424324361565
2011-07-26,low,0.006648677230741821,1.2869241550581743
2011-07-27,low,-0.0017570723726322924,1.2846629361796482
2011-07-28,low,-0.00583591890227655,1.2771657474673432
2011-07-29,low,-0.005990930687506963,1.2695143359978083
2011-08-01,low,0.003918139100190632,1.2744884697559338
2011-08-02,low,0.006971307241963634,1.2833733204549425
2011-08-03,low,-0.007819544591454407,1.273337925548162
2011-08-04,low,-0.01955490732946078,1.24843792041498
2011-08-05,low,-0.0007453589969675058,1.2475073859788433
2011-08-08,low,-0.011290184161783819,1.2334227978479566
2011-08-09,low,0.004170266929565119,1.2385665001519937
2011-08-10,low,0.009688741232722826,1.2505666504714856
2011-08-11,low,0.01268438108808294,1.2664293144421135
2011-08-12,low,0.0037567009618254127,1.271186910665762
2011-08-15,low,-4.306349077491854e-05,1.2711321689199615
2011-08-16,low,0.0034583982626065343,1.2755282502044978
2011-08-17,low,0.007420325251717959,1.2849930846887698
2011-08-18,low,-0.010785701557607623,1.2711335327737272
2011-08-19,low,0.009299203568992867,1.2829540622583633
2011-08-22,low,0.008838568157008063,1.2942935391799442
2011-08-23,low,0.008340788047571084,1.3050889672615846
2011-08-24,low,-0.012684970738710239,1.288533951900458
2011-08-25,low,0.0011238768910375701,1.2899821054323162
2011-08-26,low,0.009257544999711088,1.3019241728221778
2011-08-29,low,0.00325860909104903,1.3061666347675926
2011-08-30,low,0.0035056656853213,1.3107456183184092
2011-08-31,low,0.0027685275179902447,1.314374453631809
2011-09-01,low,-0.007319783503600992,1.3047535171885603
2011-09-02,low,-4.709767151258534e-05,1.3046920663360029
2011-09-06,low,-0.007515335695131863,1.2948868674787126
2011-09-07,low,0.007223611549921049,1.304240627210473
2011-09-08,low,-0.00044872840284890605,1.3036553773968942
2011-09-09,low,-0.010947794153769683,1.2893832266776981
2011-09-12,low,-0.004028189292965934,1.2841893469694652
2011-09-13,low,0.003224978810089801,1.2883308304015848
2011-09-14,low,0.002230062745175815,1.2912038889899249
2011-09-15,low,-0.011178996181417857,1.2767695256454747
2011-09-16,low,-0.008430656284664712,1.2660055206200234
2011-09-19,low,-0.014524873224934174,1.2476169509309507
2011-09-20,low,0.003587522529491933,1.2520928048505915
2011-09-21,low,-0.008169923295014371,1.2418633026767227
2011-09-22,low,-0.03703435632551848,1.1958716946178078
2011-09-23,low,-0.01468198702439336,1.17831392191459
2011-09-26,low,0.000521620013653386,1.178928554038627
2011-09-27,low,0.017723360269653217,1.1998231295340347
2011-09-28,low,-0.019786191591828987,1.1760831992167664
2011-09-29,low,0.01091759289456761,1.1889231967959557
2011-09-30,low,-0.01792901125950885,1.1676069794139097
2011-10-03,low,-0.006830640718248077,1.1596314756374144
2011-10-04,low,-0.011594112496669707,1.146186577854195
2011-10-05,low,0.011561077635099514,1.1594377298650766
2011-10-06,low,0.011830580230189644,1.1731545509501544
2011-10-07,low,-0.006708770524341058,1.1652841262782434
2011-10-10,low,0.018590534290419097,1.1869473807859001
2011-10-11,low,0.019286775252482284,1.2098397681556403
2011-10-12,low,-0.00031957984502782106,1.2094531277500247
2011-10-13,low,-0.0010728883805504004,1.2081555195424414
2011-10-14,low,0.019922186450009517,1.2322246190633739
2011-10-17,low,-0.007608282463345098,1.2228495061032518
2011-10-18,low,-0.0028341902126148757,1.219383718001553
2011-10-19,low,-0.011215633450180605,1.205707557185329
2011-10-20,low,-0.009776456934255207,1.1939200091772006
2011-10-21,low,0.010527858313830407,1.2064894298718654
2011-10-24,low,0.02208702738858078,1.2331371949534784
2011-10-25,low,0.005270766293607205,1.2396367729160325
2011-10-26,low,-0.002370313191325294,1.2366984455207377
2011-10-27,low,0.02389882913926048,1.266254090367027
2011-10-28,low,0.0024860285693920755,1.269402034211789
2011-10-31,low,-0.013589328243363678,1.2521517132960915
2011-11-01,low,-0.018292932807212788,1.2292461861403299
2011-11-02,low,0.004269200146679969,1.234494084138506
2011-11-03,low,0.012996624979903846,1.250538340789964
2011-11-04,low,-0.002358757623732991,1.2475886239448553
2011-11-07,low,-0.005164855572036544,1.2411450088888643
2011-11-08,low,0.006718123194657899,1.2494831739610144
2011-11-09,low,-0.0184649398494871,1.2264115423108781
2011-11-10,low,-0.009844239283616227,1.214338453628181
2011-11-11,low,0.004037018307359642,1.2192407601968087
2011-11-14,low,-0.004116186463217902,1.2142221378842832
2011-11-15,low,0.006119631865001333,1.22165273037047
2011-11-16,low,-0.008933912506834561,1.2107385917636049
2011-11-17,low,-0.02270009596146682,1.1832547095463197
2011-11-18,low,-0.004059946528979807,1.178450758695398
2011-11-21,low,-0.017243214345633858,1.1581304796674385
2011-11-22,low,0.005372025160605098,1.1643519857434756
2011-11-23,low,-0.014858500468346452,1.147051461217986
2011-11-25,low,-0.0074120147850371,1.13854949882824
2011-11-28,low,0.003983612125661917,1.1430850384174387
2011-11-29,low,0.01626227788755546,1.16167420496129
2011-11-30,low,0.016125769586095975,1.1804070955246069
2011-12-01,low,-0.004794305897968752,1.1747478628245291
2011-12-02,low,-6.378588532125804e-05,1.1746729304920696
2011-12-05,low,-0.008753433993670458,1.1643905085308557
2011-12-06,low,0.0034354928192508512,1.1683907637617172
2011-12-07,low,-0.009192053389980526,1.1576508534808594
2011-12-08,low,0.0003773672469880546,1.1580877129964107
2011-12-09,low,-0.00890497309726673,1.1477749730679025
2011-12-12,low,-0.0070847361389179235,1.139643290236863
2011-12-13,low,0.009711103885395693,1.1507104846206473
2011-12-14,low,-0.026754849098304032,1.1199233992487856
2011-12-15,low,0.0028352492135178915,1.1230986611857061
2011-12-16,low,0.0077703917854005915,1.131825577796778
2011-12-19,low,0.003489969460846889,1.135775614498294
2011-12-20,low,0.013495135993821138,1.1511030608744142
2011-12-21,low,0.007904409389700263,1.1602018507173026
2011-12-22,low,0.005374833432057169,1.1664377424124726
2011-12-23,low,0.0032018948139320275,1.1701725533706777
2011-12-27,low,0.012297591749765652,1.1845628577088112
2011-12-28,low,-0.006723149362716841,1.176598864686908
2011-12-29,low,-0.011515739788073583,1.1630494583262307
2011-12-30,low,0.012247227111897348,1.1772935891847214
2012-01-03,low,0.014389643856451072,1.1942344246475725
2012-01-04,low,-0.004196479349225882,1.1892228445464044
2012-01-05,low,-0.02113992651162845,1.1640827610067437
2012-01-06,low,-0.0031067251991728395,1.1604662757592012
2012-01-09,low,0.017337013257407892,1.1805852949668134
2012-01-10,low,0.012949540039940978,1.1958733315145518
2012-01-11,low,-0.0009167312094327583,1.194777037109024
2012-01-12,low,-0.014861186907316044,1.1770212322479776
2012-01-13,low,-0.008972052122220487,1.1664609364032885
2012-01-17,low,0.010058092894153402,1.178193308859034
2012-01-18,low,-0.001432194875947104,1.176505906439211
2012-01-19,low,0.009867802110716424,1.188115433906042
2012-01-20,low,-0.0025883922184040207,1.185040125162354
2012-01-23,low,0.016131122088802026,1.2041561521014772
2012-01-24,low,0.005142947221487467,1.2103490636381644
2012-01-25,low,0.00589058540091764,1.2174787281624457
2012-01-26,low,0.005813501638038036,1.2245565427428946
2012-01-27,low,-0.00445170972119095,1.2191051724774182
2012-01-30,low,-0.0155498607884157,1.200148256758957
2012-01-31,low,-0.0013566714156825318,1.1985200499244308
2012-02-01,low,0.0018175516261856083,1.200698421990187
2012-02-02,low,0.003489306794261449,1.2048880271518965
2012-02-03,low,0.010675917265889142,1.2177513120444305
2012-02-06,low,0.008973327819446665,1.2286785937699665
2012-02-07,low,-0.0019151505838813979,1.2263254892437054
2012-02-08,low,-0.0005990414223545793,1.2255908694783593
2012-02-09,low,-0.006911800046466265,1.2171198304497501
2012-02-10,low,-0.007605405612249436,1.2078631404604676
2012-02-13,low,0.0072862967806802785,1.2166639897723073
2012-02-14,low,-0.0010227228253648622,1.2154196797391676
2012-02-15,low,0.0005499777443911667,1.2160881335131193
2012-02-16,low,0.004267806183445841,1.2212781619689417
2012-02-17,low,0.0032060996159320753,1.2251937014149765
2012-02-21,low,0.006968847763253201,1.2337318898006342
2012-02-22,low,0.001957731676225435,1.2361472058012664
2012-02-23,low,-0.0024202847963807833,1.2331553775129769
2012-02-24,low,0.0031401698630493897,1.2370276948659003
2012-02-27,low,0.004462107836181486,1.242547445836735
2012-02-28,low,0.008803260018286067,1.253485914087493
2012-02-29,low,-0.0008865655106524574,1.2523746167079743
2012-03-01,low,-0.0015521058920841305,1.2504307986862853
2012-03-02,low,-0.004189209952641908,1.2451924815393387
2012-03-05,low,-0.0039038523645167846,1.240331433926003
2012-03-06,low,-0.01927447815132414,1.2164246928023958
2012-03-07,low,-0.0057402189703778285,1.2094421487047355
2012-03-08,low,0.0035240460253807273,1.2137042785018064
2012-03-09,low,0.008095339143504545,1.223529626256201
2012-03-12,low,0.0011095199473149877,1.2248871567826631
2012-03-13,low,0.006695657252120604,1.2330885813570043
2012-03-14,low,-0.012554314504490129,1.2176079994947528
2012-03-15,low,0.006986729850546094,1.2261150976510866
2012-03-16,low,0.0018116513441593382,1.2283363907158402
2012-03-19,low,0.0024940252729158878,1.231399892717928
2012-03-20,low,-0.012226602311913408,1.216344055942733
2012-03-21,low,-0.001835257018398949,1.2141117519772762
2012-03-22,low,-0.015033006232196987,1.1958600024432182
2012-03-23,low,0.010401695538559031,1.2082989740953731
2012-03-26,low,0.0044944308774870975,1.2137295903137832
2012-03-27,low,0.001667767923479053,1.215753809592286
2012-03-28,low,-0.014196033599669767,1.1984949276623873
2012-03-29,low,-0.01616271036301797,1.179124001275034
2012-03-30,low,0.02383032522847112,1.2072229097101141
2012-04-02,low,0.0043683562493151105,1.2124964894520627
2012-04-03,low,-0.0006741691199134859,1.2116790617608706
2012-04-04,low,-0.019453960156057343,1.1881071055714456
2012-04-05,low,-0.00012880395038045742,1.1879540726827729
2012-04-09,low,-0.004633566803612048,1.1824496081273743
2012-04-10,low,-0.01710836774198967,1.1622198253951597
2012-04-11,low,-0.0018243768738651078,1.1600994984233612
2012-04-12,low,0.014049824030675707,1.1763986922342846
2012-04-13,low,-0.008360471112170151,1.166563444951465
2012-04-16,low,-0.005975413356114896,1.1595927461617468
2012-04-17,low,0.004753989384014815,1.1651054377667802
2012-04-18,low,-0.007639195041953228,1.1562049700832395
2012-04-19,low,0.006478033424506479,1.1636949045250193
2012-04-20,low,0.00418731889182337,1.1685676661830555
2012-04-23,low,-0.0016262870831132094,1.1666672396817983
2012-04-24,low,0.003989074054928561,1.171321161698348
2012-04-25,low,-0.00192351108617527,1.1690681124583495
2012-04-26,low,0.006602577740472607,1.1767869755547633
2012-04-27,low,0.015067158691277035,1.1945178116612747
2012-04-30,low,-0.002918185506382787,1.1910319870961688
2012-05-01,low,-0.00012670480206075933,1.1908810776239958
2012-05-02,low,-0.016817643579928907,1.1708532641144338
2012-05-03,low,-0.006489362967157978,1.1632551723023137
2012-05-04,low,-0.006003659999395256,1.1562713837552727
2012-05-07,low,0.001170097230036054,1.1576243336985748
2012-05-08,low,-0.00893097857696113,1.147285615574144
2012-05-09,low,-0.004671482450748006,1.1419260909549938
2012-05-10,low,-0.003505605965954267,1.137922948037863
2012-05-11,low,-0.006368966951531157,1.130675554388421
2012-05-14,low,-0.010781579585294512,1.1184850859136353
2012-05-15,low,0.0067090791996449834,1.1259890909386514
2012-05-16,low,0.006902999769936727,1.1337617933743522
2012-05-17,low,0.0025399829694834138,1.1366415290209742
2012-05-18,low,0.0120211780031139,1.1503052991670668
2012-05-21,low,-0.0033956371393672954,1.146399279771604
2012-05-22,low,-0.013266076495572406,1.1311910592316847
2012-05-23,low,-0.022126417792202153,1.1061618532523207
2012-05-24,low,-0.0003360973742785181,1.1057900751579155
2012-05-25,low,0.0026206402911515586,1.1086879531824299
2012-05-29,low,-0.009880397931787351,1.0977336750228086
2012-05-30,low,-0.0062370160080148515,1.0908870925191543
2012-05-31,low,0.0015568521410234582,1.0925854424247576
2012-06-01,low,-0.00932642032984586,1.0823955313424338
2012-06-04,low,0.006095423559416045,1.088993190564785
2012-06-05,low,0.005709701013663887,1.0952110160888258
2012-06-06,low,0.02262423317456166,1.119989325492168
2012-06-07,low,-0.002005395983969787,1.117743303396737
2012-06-08,low,-0.005128914462031236,1.112010493603107
2012-06-11,low,0.0021936650701499106,1.1144498721805642
2012-06-12,low,-0.0013417931370329425,1.112954510990505
2012-06-13,low,0.0006512563503765645,1.113679329683468
2012-06-14,low,0.012112444526767557,1.1271687087848665
2012-06-15,low,0.0014883506943246033,1.1288463311152075
2012-06-18,low,0.01503853908129099,1.1458225307824557
2012-06-19,low,0.019839909138428813,1.168555545681944
2012-06-20,low,-0.010934634117816238,1.155777818343567
2012-06-21,low,-0.017634859486124196,1.135395838919899
2012-06-22,low,-0.005995622851534383,1.1285884336825338
2012-06-25,low,0.016679651336365738,1.1474128952586138
2012-06-26,low,0.003952675372462001,1.1519482459517478
2012-06-27,low,0.0031786634893104775,1.15560990178273
2012-06-28,low,-0.00960429241538412,1.1445110863678953
2012-06-29,low,0.03303327364604253,1.1823180342748154
2012-07-02,low,-0.0018372256761831544,1.1801458492248313
2012-07-03,low,0.026174880041161055,1.2110360252593653
2012-07-05,low,-0.003015378778843775,1.207384292928383
2012-07-06,low,-0.014589739562895257,1.1897688705422274
2012-07-09,low,0.015888761855583817,1.2086728247894598
2012-07-10,low,-0.01165534594916484,1.1945853248771843
2012-07-11,low,0.0051515372348551,1.2007392756585007
2012-07-12,low,-0.008189343769121601,1.1909060089530472
2012-07-13,low,0.013208288358044887,1.2066358389266274
2012-07-16,low,-0.003214615554705839,1.2027569685899484
2012-07-17,low,-0.0022566548791122737,1.2000427612083935
2012-07-18,low,0.004923153990779286,1.2059507565173424
2012-07-19,low,0.010207627178716188,1.2182606522357622
2012-07-20,low,-0.0018023610874690528,1.216064906641778
2012-07-23,low,-0.00927698972233838,1.2047834850011658
2012-07-24,low,-0.0103098573158107,1.1923623391743587
2012-07-25,low,0.002872167394620511,1.1957870034075089
2012-07-26,low,0.0027695257983928025,1.1990987663628287
2012-07-27,low,0.0008499671402541921,1.2001179609121566
2012-07-30,low,0.014637767797122763,1.2176850089531452
2012-07-31,low,-0.003617855217313823,1.2132796008904592
2012-08-01,low,-0.007095038838318924,1.2046713350004012
2012-08-02,low,-0.014888783382519082,1.1867352444464503
2012-08-03,low,0.01662196982672511,1.2064611218719505
2012-08-06,low,0.0020683678551029813,1.208956527274862
2012-08-07,low,0.006148977425532235,1.216390373669525
2012-08-08,low,-0.0005711175266490602,1.215695671807875
2012-08-09,low,0.0002997414012868164,1.216060066132081
2012-08-10,low,-0.009347772828335087,1.2046926128882682
2012-08-13,low,-0.010802195873706101,1.1916792873162423
2012-08-14,low,0.0050857060055318985,1.1977398178244143
2012-08-15,low,0.005577740894213855,1.204420500186922
2012-08-16,low,-0.00023757355450737023,1.204134361727571
2012-08-17,low,0.005724724749905806,1.2110276995103648
2012-08-20,low,0.011031008808508906,1.224386556731012
2012-08-21,low,0.013565167016217945,1.2409955648654802
2012-08-22,low,0.006182198397964437,1.2486676456584727
2012-08-23,low,0.006464792648746776,1.2567400230748536
2012-08-24,low,-0.0021955019092102894,1.2539808479548118
2012-08-27,low,-0.00055460133773885,1.2532853884990371
2012-08-28,low,-0.0029470495105480142,1.249591894408284
2012-08-29,low,0.0020911446947323533,1.2522049718688564
2012-08-30,low,-0.0022317427073850547,1.2494103725547367
2012-08-31,low,0.012956307770166172,1.265598117872794
2012-09-04,low,0.006924814517186428,1.2743621500923634
2012-09-05,low,-0.001895928103555534,1.271946051077896
2012-09-06,low,-0.00017037067175322164,1.27172934877474
2012-09-07,low,0.006800914125403613,1.2803782708665123
2012-09-10,low,0.009012858911105025,1.2919181395746766
2012-09-11,low,-0.0003028057864403139,1.2915269392864062
2012-09-12,low,0.005464042940383602,1.2985838979413293
2012-09-13,low,0.007286642064157743,1.3080462139959066
2012-09-14,low,0.006626682010842375,1.3167142203115436
2012-09-17,low,-0.018357793110929773,1.292542253068845
2012-09-18,low,-0.012699382715105977,1.2761277643216784
2012-09-19,low,-0.004872119244220504,1.2699103176830426
2012-09-20,low,-0.004644515060184376,1.2640122000874803
2012-09-21,low,0.006962601786565838,1.2728130136900504
2012-09-24,low,-0.014367750978226661,1.2545255532675057
2012-09-25,low,0.0016839710729034322,1.2566381380094265
2012-09-26,low,-0.006078874273909305,1.2489991927606676
2012-09-27,low,0.015133653885823242,1.2679011142475802
2012-09-28,low,0.004932700806810552,1.2741552910967853
2012-10-01,low,0.010799587730880024,1.28791564294575
2012-10-02,low,0.010106794245347432,1.300932341354367
2012-10-03,low,-0.010567699794154698,1.2871844789184272
2012-10-04,low,0.011530686395011501,1.3020265994773619
2012-10-05,low,-0.009992975376441619,1.2890154797293125
2012-10-08,low,-0.0025428652816950666,1.2857376870183412
2012-10-09,low,0.007114017046871505,1.294884446841595
2012-10-10,low,-0.003226195338207456,1.2907068966756774
2012-10-11,low,0.0034767747469176126,1.2951943938197117
2012-10-12,low,-0.0046557437205171385,1.2891643006538365
2012-10-15,low,-0.009741238097962067,1.2766062442537747
2012-10-16,low,0.006770845760401827,1.285249948230383
2012-10-17,low,0.008389277264912884,1.2960322664008024
2012-10-18,low,-0.0009704881605101127,1.2947744824306213
2012-10-19,low,-0.00538419126124523,1.287803168977035
2012-10-22,low,-0.005987151729893216,1.2800928960061324
2012-10-23,low,-0.014251074394757616,1.2618501969129483
2012-10-24,low,-0.008889462133001161,1.2506330273699706
2012-10-25,low,0.00351376781344256,1.2550274614479713
2012-10-26,low,-0.0024543556002945316,1.251947177769443
2012-10-31,low,0.00022644453988644817,1.2522306743720752
2012-11-01,low,-0.0016927884956120798,1.2501109126926457
2012-11-02,low,-0.009868529134110588,1.2377741567298688
2012-11-05,low,-0.00019999983704462417,1.2375266021002247
2012-11-06,low,0.013595339908074981,1.2543511969010623
2012-11-07,low,-0.009927147838563074,1.2418990671279468
2012-11-08,low,0.0010293277889808295,1.243177388348851
2012-11-09,low,-0.00016340157351060305,1.242974251207442
2012-11-12,low,0.0017170535525863058,1.245108504561251
2012-11-13,low,0.0016489853946410743,1.2471616703000161
2012-11-14,low,0.006174676868583981,1.2548624906170023
2012-11-15,low,0.0029717721060886905,1.2585916559635948
2012-11-16,low,0.0004402755411086646,1.259145783085959
2012-11-19,low,0.014232117389566645,1.2770660936814162
2012-11-20,low,-0.0033882952968451304,1.272739016642435
