date,portfolio,ret
2014-07-31,high,0.000958732536781872
2014-08-01,low,-0.004635414356837798
2014-08-01,high,-0.00804516862226219
2014-08-04,low,0.0075762765049434
2014-08-04,high,0.0008546467982630673
2014-08-05,low,-0.008257907947299166
2014-08-05,high,-0.0005234082650399779
2014-08-06,low,0.009431816202615979
2014-08-06,high,0.0014791064996928
2014-08-07,low,-0.0006817304211393728
2014-08-07,high,-0.005827700665535749
2014-08-08,low,-0.0005754101752788244
2014-08-08,high,-0.0023185560837028084
2014-08-11,low,0.003658536700236906
2014-08-11,high,0.009416344279389624
2014-08-12,low,-0.008957860930657148
2014-08-12,high,-0.004797853814076602
2014-08-13,low,0.0016795065633488564
2014-08-13,high,0.004404203005303718
2014-08-14,low,-0.0005366136601723825
2014-08-14,high,-0.00045218334511858024
2014-08-15,low,-0.005508133756478123
2014-08-15,high,-0.025449216531027816
2014-08-18,low,-0.003833679885662767
2014-08-18,high,-0.0003817445061214733
2014-08-19,low,-0.0015546859449026022
2014-08-19,high,-0.004960610482440835
2014-08-20,low,0.0073203639435889525
2014-08-20,high,-0.00578176592949059
2014-08-21,low,0.0070271559922878285
2014-08-21,high,0.005201199698086907
2014-08-22,low,0.005427689859696754
2014-08-22,high,0.001701676462359914
2014-08-25,low,-0.00445809330328548
2014-08-25,high,-0.0035937572546655117
2014-08-26,low,-0.004339191126171506
2014-08-26,high,0.006153016722028806
2014-08-27,low,0.005054188746333035
2014-08-27,high,0.0036778314358227354
2014-08-28,low,0.0028422622826547233
2014-08-28,high,0.004517841862527912
2014-08-29,low,0.0009742463018866534
2014-08-29,high,0.004835173826135581
2014-09-02,low,-0.01068425986040723
2014-09-02,high,-0.0073539623581966975
2014-09-03,low,-0.00011076782300985564
2014-09-03,high,-0.002676545247289191
2014-09-04,low,-0.0062490620946029
2014-09-04,high,-0.001825155331565239
2014-09-05,low,0.0028855669983946556
2014-09-05,high,-0.0005992060683018193
2014-09-08,low,-0.0050473207263424065
2014-09-08,high,-0.0009305973164358215
2014-09-09,low,-0.006435311244827687
2014-09-09,high,0.0015385555151360304
2014-09-10,low,-0.003558785844303467
2014-09-10,high,-0.00926893964703515
2014-09-11,low,-0.006701902360632303
2014-09-11,high,-0.012729711043476357
2014-09-12,low,-0.000248709736754815
2014-09-12,high,-0.006289129644426897
2014-09-15,low,-0.007240227989534391
2014-09-15,high,-0.015165256367848096
2014-09-16,low,0.00012707409509035104
2014-09-16,high,0.005195917290887254
2014-09-17,low,0.005573284818761876
2014-09-17,high,-0.004961046315202062
2014-09-18,low,-0.015327650734205785
2014-09-18,high,-0.009871841947304474
2014-09-19,low,-0.012699162088041147
2014-09-19,high,-0.001045183227828978
2014-09-22,low,-0.005878132457417883
2014-09-22,high,0.00019594056380058548
2014-09-23,low,-0.0028398199834100244
2014-09-23,high,-0.00030546629685355596
2014-09-24,low,0.0032799501336917974
2014-09-24,high,0.011293694648175782
2014-09-25,low,-0.004771547680309008
2014-09-25,high,-0.007292438664637295
2014-09-26,low,-0.0015026899224220196
2014-09-26,high,0.0015420703821847834
2014-09-29,low,0.0075984159818759545
2014-09-29,high,0.012827972441636956
2014-09-30,low,-0.013742410064094074
2014-09-30,high,-0.006783602102308832
2014-10-01,low,0.00658817571905126
2014-10-01,high,-0.006088229641128171
2014-10-02,low,-0.0022999404585939253
2014-10-02,high,-0.0029552480465485664
2014-10-03,low,-0.006100324617990976
2014-10-03,high,-0.006815448397482971
2014-10-06,low,0.02186720572335896
2014-10-06,high,0.0122891494567286
2014-10-07,low,0.0061833706881288765
2014-10-07,high,0.0026261268349456
2014-10-08,low,-0.002466001863162883
2014-10-08,high,-0.005659661601474709
2014-10-09,low,-0.004372484910528203
2014-10-09,high,0.004193382704254926
2014-10-10,low,-0.004475497892767259
2014-10-10,high,-0.003131955015323377
2014-10-13,low,0.009679937399930645
2014-10-13,high,-0.0023612205535849
2014-10-14,low,-0.003251975147615757
2014-10-14,high,0.003734126369137333
2014-10-15,low,-0.018050696375782906
2014-10-15,high,-0.019788850914735732
2014-10-16,low,0.013085701505112811
2014-10-16,high,-0.0026501273882206054
2014-10-17,low,-0.0007755332732229186
2014-10-17,high,-0.001209619180253825
2014-10-20,low,-0.0037111669785937058
2014-10-20,high,-0.0036582837823081246
2014-10-21,low,0.012596426659631486
2014-10-21,high,0.001873953193696979
2014-10-22,low,-0.010029458817696978
2014-10-22,high,0.0010050135209311228
2014-10-23,low,0.015008028923852177
2014-10-23,high,-0.0034897081124448844
2014-10-24,low,-0.007345262294450013
2014-10-24,high,-0.004339819297220145
2014-10-27,low,0.007802317235743306
2014-10-27,high,0.0008819433983483033
2014-10-28,low,0.00847756735891066
2014-10-28,high,0.002630700332006198
2014-10-29,low,0.020424047766977302
2014-10-29,high,-0.0006563137353762996
2014-10-30,low,-0.012206458700117504
2014-10-30,high,-0.009903917923807806
2014-10-31,low,0.0019762518844838595
2014-10-31,high,-0.006568890749722417
2014-11-03,low,-0.00981053502749358
2014-11-03,high,0.004825571821442855
2014-11-04,low,-0.0179100138918173
2014-11-04,high,-0.001362458693174417
2014-11-05,low,-0.0009873010241577102
2014-11-05,high,-0.006739502273699433
2014-11-06,low,0.004454275310036599
2014-11-06,high,-0.00043413536496568326
2014-11-07,low,0.005042271768174215
2014-11-07,high,0.008728811229074545
2014-11-10,low,-0.00953117614293743
2014-11-10,high,-0.005103201465172515
2014-11-11,low,0.011416460552313039
2014-11-11,high,0.008413652344395563
2014-11-12,low,-0.005520347614922595
2014-11-12,high,-0.0013595297980968882
2014-11-13,low,-0.013060990952667993
2014-11-13,high,-0.0007107406763034894
2014-11-14,low,0.005986600619128434
2014-11-14,high,0.010168997963417373
2014-11-17,low,-0.0019281447700660902
2014-11-17,high,0.006846965534507431
2014-11-18,low,-0.0044173992232082555
2014-11-18,high,0.0002737257505437309
2014-11-19,low,-0.007695082296717264
2014-11-19,high,-0.000801328041890885
2014-11-20,low,0.005890444551213
2014-11-20,high,0.003896437071446438
2014-11-21,low,0.011392676929274075
2014-11-21,high,0.004681507297424795
2014-11-24,low,-0.010684263027428937
2014-11-24,high,-0.0010595248067465206
2014-11-25,low,0.0028913149286164392
2014-11-25,high,0.003528460538201454
2014-11-26,low,0.0035357472495044714
2014-11-26,high,0.00675892268051691
2014-11-28,low,-0.04265453847282981
2014-11-28,high,-0.010586282544231837
2014-12-01,low,0.011659601346080045
2014-12-01,high,0.01083269992368
2014-12-02,low,-0.017615130462490178
2014-12-02,high,-0.016153029482875187
2014-12-03,low,0.0006782880791966332
2014-12-03,high,0.002097858404528816
2014-12-04,low,0.0010602944106149629
2014-12-04,high,-0.013245716233144245
2014-12-05,low,-0.00039685355549407426
2014-12-05,high,-0.0029613588079081075
2014-12-08,low,-0.014813854583965624
2014-12-08,high,-0.0011320344104824146
2014-12-09,low,0.01099471692614529
2014-12-09,high,0.009231743165880966
2014-12-10,low,-0.012694973791523033
2014-12-10,high,-0.003838754895269466
2014-12-11,low,0.0008317172714319517
2014-12-11,high,-2.817331599905184e-05
2014-12-12,low,-0.004756570759628797
2014-12-12,high,-0.0065103519610671436
2014-12-15,low,-0.006836958197346612
2014-12-15,high,-0.01152642083845726
2014-12-16,low,-0.01756712564799551
2014-12-16,high,-0.012558039623053888
2014-12-17,low,0.009122870168637418
2014-12-17,high,-0.0007410810393796002
2014-12-18,low,-0.005652819512096051
2014-12-18,high,0.007134469122588842
2014-12-19,low,0.004636652773098736
2014-12-19,high,-0.0009901355518269828
2014-12-22,low,-0.010515100385630579
2014-12-22,high,-0.004523625769511641
2014-12-23,low,0.010039232192960008
2014-12-23,high,-0.00017266311456262673
2014-12-24,low,-0.01504890461485245
2014-12-24,high,-0.0042211622720791375
2014-12-26,low,0.0027002696013232294
2014-12-26,high,0.0032356273664159284
2014-12-29,low,-0.007924419474154487
2014-12-29,high,-0.0005274888817390077
2014-12-30,low,0.0022615612390652464
2014-12-30,high,-0.0039514550716258645
2014-12-31,low,-0.020070278355994516
2014-12-31,high,-0.007929932245830603
2015-01-02,low,-0.004745534180187767
2015-01-02,high,-0.001807902511928398
2015-01-05,low,-0.004971418388634606
2015-01-05,high,0.008195210370258974
2015-01-06,low,-0.006000321349349177
2015-01-06,high,0.0007402291534548557
2015-01-07,low,-0.003772483899535719
2015-01-07,high,-0.004697962139018104
2015-01-08,low,-0.00047079544257871
2015-01-08,high,-0.0004578576411649296
2015-01-09,low,0.0002224749816830395
2015-01-09,high,-6.739204895309652e-05
2015-01-12,low,-0.02874845594603947
2015-01-12,high,0.00183491297085263
2015-01-13,low,-0.0037475871321023266
2015-01-13,high,-0.0076237504676582675
2015-01-14,low,0.007553939754863643
2015-01-14,high,-0.01014360445273156
2015-01-15,low,-0.011582406653724417
2015-01-15,high,0.0024748698953279205
2015-01-16,low,0.015677164871702107
2015-01-16,high,-0.0010680742198599458
2015-01-20,low,-0.017561912864636472
2015-01-20,high,0.0037499559092536022
2015-01-21,low,0.010293555871155904
2015-01-21,high,-0.003278871804598409
2015-01-22,low,-0.009905880931359199
2015-01-22,high,-0.0009227237995215206
2015-01-23,low,0.0033886672695857276
2015-01-23,high,-0.010892642377275974
2015-01-26,low,-0.0008182575398431892
2015-01-26,high,-0.005528233280349833
2015-01-27,low,0.005255552197559111
2015-01-27,high,0.0014153853425010593
2015-01-28,low,-0.013222494530060809
2015-01-28,high,-0.004053843974953025
2015-01-29,low,-0.009868495696182894
2015-01-29,high,-0.022291917821390936
2015-01-30,low,0.01312347311309279
2015-01-30,high,0.009248001520494284
2015-02-02,low,0.011593916377773648
2015-02-02,high,-0.005682381022732715
2015-02-03,low,0.03731159456855217
2015-02-03,high,0.00725489157422797
2015-02-04,low,-0.030852266987907398
2015-02-04,high,0.0012799128073260014
2015-02-05,low,0.017085973757321356
2015-02-05,high,0.0004518160631735335
2015-02-06,low,0.0033179064317172013
2015-02-06,high,-0.002799137801683629
2015-02-09,low,0.004778787779794653
2015-02-09,high,0.01375010764152955
2015-02-10,low,-0.01183205319980231
2015-02-10,high,-0.013824045770468592
2015-02-11,low,-0.0021568598735596167
2015-02-11,high,-0.004448129511229536
2015-02-12,low,0.013427761843147392
2015-02-12,high,0.010565933652027218
2015-02-13,low,0.014902851129075903
2015-02-13,high,0.0088853373621323
2015-02-17,low,0.012837931090697642
2015-02-17,high,-0.013108394515144318
2015-02-18,low,-0.00798021273404109
2015-02-18,high,-0.004007204219220317
2015-02-19,low,0.009663269393864886
2015-02-19,high,-0.0028688290130254486
2015-02-20,low,0.001967952919955047
2015-02-20,high,-0.008830548196423963
2015-02-23,low,-0.003850313774378025
2015-02-23,high,-0.006481449322631973
2015-02-24,low,0.0026972080695715954
2015-02-24,high,-0.0065318706846222915
2015-02-25,low,0.011207098178564582
2015-02-25,high,-0.0007332107590612291
2015-02-26,low,-0.007923728608040758
2015-02-26,high,0.006577866684063076
2015-02-27,low,0.02020015769878133
2015-02-27,high,0.007199495080773649
2015-03-02,low,-0.0036671485182126836
2015-03-02,high,-0.017111216904307457
2015-03-03,low,0.001140683226623102
2015-03-03,high,-0.009362943246092824
2015-03-04,low,0.0026812333236241946
2015-03-04,high,0.00047827531744849854
2015-03-05,low,-0.00849098516863827
2015-03-05,high,-0.00043436873023785903
2015-03-06,low,-0.0034092918933608346
2015-03-06,high,-0.009859011583083303
2015-03-09,low,-0.002528202137399228
2015-03-09,high,-0.0033891614272153468
2015-03-10,low,-0.010095828098489086
2015-03-10,high,-0.00752851277302247
2015-03-11,low,0.0019445163922253669
2015-03-11,high,-0.004622561358327661
2015-03-12,low,-0.00795069773154361
2015-03-12,high,-0.0004942421397018096
2015-03-13,low,-0.020075866651237707
2015-03-13,high,-0.010362884464333194
2015-03-16,low,-0.0031530023218118014
2015-03-16,high,0.0017764796070393503
2015-03-17,low,-0.0062905579206031705
2015-03-17,high,-0.012766687210085004
2015-03-18,low,0.019816993982168022
2015-03-18,high,0.005017993823149015
2015-03-19,low,-0.011032603512896533
2015-03-19,high,0.0034828043680062413
2015-03-20,low,0.019732911899225918
2015-03-20,high,0.01950398440535914
2015-03-23,low,0.007457378142072432
2015-03-23,high,0.011730480264306111
2015-03-24,low,-0.007586199093000779
2015-03-24,high,0.003653742989747311
2015-03-25,low,0.00685007252189108
2015-03-25,high,0.001074593468073654
2015-03-26,low,0.006011484581428408
2015-03-26,high,0.0007406934297666043
2015-03-27,low,-0.018613337809996747
2015-03-27,high,-0.007668791076707333
2015-03-30,low,-0.0006057280552177783
2015-03-30,high,-0.0038354917601010796
2015-03-31,low,-0.003230574514320363
2015-03-31,high,-0.011406643957807924
2015-04-01,low,0.01858601143197937
2015-04-01,high,0.01274071161956848
2015-04-02,low,0.0006980825111356018
2015-04-02,high,0.003527707891929068
2015-04-06,low,0.020047200656345705
2015-04-06,high,0.002964672054224853
2015-04-07,low,0.005146228321515349
2015-04-07,high,-0.003770452899403266
2015-04-08,low,-0.022089511349678657
2015-04-08,high,-0.00858845852193977
2015-04-09,low,-0.004182090577863863
2015-04-09,high,-0.004702569737958891
2015-04-10,low,0.0023808162153098195
2015-04-10,high,-0.00016298938743787138
2015-04-13,low,-0.0013873983347949456
2015-04-13,high,-0.008021930771293963
2015-04-14,low,0.010723435059913414
2015-04-14,high,-0.000393189800020169
2015-04-15,low,0.01875980492859392
2015-04-15,high,0.003368977071332531
2015-04-16,low,0.01627913817382949
2015-04-16,high,0.004733470989677628
2015-04-17,low,0.0011511059243708168
2015-04-17,high,-0.003630438324527665
2015-04-20,low,-0.005076807034337543
2015-04-20,high,-0.0089200588144324
2015-04-21,low,-0.006478694593658873
2015-04-21,high,0.0021151895593739096
2015-04-22,low,0.0072922082388600495
2015-04-22,high,-0.008716115183152772
2015-04-23,low,0.015248818513708434
2015-04-23,high,0.005895932428551896
2015-04-24,low,-0.004768691605498606
2015-04-24,high,-0.001978057384909214
2015-04-27,low,0.002025863404038922
2015-04-27,high,0.0019390177330809901
2015-04-28,low,0.0008909677085921923
2015-04-28,high,0.004292418519524213
2015-04-29,low,0.010003599194666368
2015-04-29,high,0.004594062798576648
2015-04-30,low,0.0073756588587688505
2015-04-30,high,-0.007491861747993715
2015-05-01,low,-0.006763896261703101
2015-05-01,high,-0.00968532511854671
2015-05-04,low,0.0005083421227485661
2015-05-04,high,0.01007012909222098
2015-05-05,low,0.00983129560390848
2015-05-05,high,0.0064360921475276195
2015-05-06,low,0.004590032416507008
2015-05-06,high,-0.000964945816724818
2015-05-07,low,-0.017117572662339382
2015-05-07,high,-0.008809419194653287
2015-05-08,low,0.01094327772127855
2015-05-08,high,0.01061540208590553
2015-05-11,low,-0.0031171653605880497
2015-05-11,high,-0.004378812323617339
2015-05-12,low,0.013537667754672928
2015-05-12,high,0.002144153158210319
2015-05-13,low,0.0002618493459084548
2015-05-13,high,0.0044737848232934046
2015-05-14,low,0.005689410738831256
2015-05-14,high,0.010346879054341208
2015-05-15,low,0.0005978877760183821
2015-05-15,high,0.0064707647163950175
2015-05-18,low,0.0003039634280133515
2015-05-18,high,-0.00048037630363470415
2015-05-19,low,-0.01541270613647567
2015-05-19,high,-0.01274054121183866
2015-05-20,low,0.0022577396494712926
2015-05-20,high,-0.006032759475605141
2015-05-21,low,0.006976021931394536
2015-05-21,high,0.003099856910221945
2015-05-22,low,-0.00974557277323183
2015-05-22,high,-0.005921598667737404
2015-05-26,low,-0.019926254266809926
2015-05-26,high,-0.006281859714147862
2015-05-27,low,-0.007533020158045951
2015-05-27,high,-0.006063252795884215
2015-05-28,low,0.0043187376393219006
2015-05-28,high,0.005794283384327962
2015-05-29,low,0.011640429776715647
2015-05-29,high,-0.005673247623280244
2015-06-01,low,0.0038542075466205536
2015-06-01,high,0.0009958358463941358
2015-06-02,low,0.010163456131102512
2015-06-02,high,0.00816844009449633
2015-06-03,low,-0.01306065957450711
2015-06-03,high,0.0009303456767581833
2015-06-04,low,-0.007255328263487754
2015-06-04,high,0.002169005748137435
2015-06-05,low,0.0057858539544960955
2015-06-05,high,-0.0049244629884155336
2015-06-08,low,0.008845067602573557
2015-06-08,high,0.0033563959904348017
2015-06-09,low,0.01461172679607864
2015-06-09,high,0.002108616852719723
2015-06-10,low,0.005963677063470802
2015-06-10,high,-0.0024309936954807383
2015-06-11,low,-0.010245665926067734
2015-06-11,high,-0.009627460857038911
2015-06-12,low,-0.007182648034580874
2015-06-12,high,-0.004248083284949691
2015-06-15,low,-0.009637563420485103
2015-06-15,high,-0.007313192233819408
2015-06-16,low,0.003780477139679911
2015-06-16,high,0.004318346724381057
2015-06-17,low,0.0008439989847639835
2015-06-17,high,-0.0007029191878933763
2015-06-18,low,0.0009953668382054195
2015-06-18,high,-0.0010964396083988403
2015-06-19,low,-0.011164026378120397
2015-06-19,high,-0.0022311594086774286
2015-06-22,low,0.004075354989876975
2015-06-22,high,0.007998682405936276
2015-06-23,low,0.004564789691250456
2015-06-23,high,0.0033878265384138053
2015-06-24,low,0.0031645811365288335
2015-06-24,high,-0.0012455479267702366
2015-06-25,low,0.00537067321763056
2015-06-25,high,0.001472198716575366
2015-06-26,low,-0.001427721777959569
2015-06-26,high,0.011300438320144586
2015-06-29,low,-0.010150932176646135
2015-06-29,high,-0.0004462474165890029
2015-06-30,low,0.018060761630927704
2015-06-30,high,0.016008105074222862
2015-07-01,low,-0.011779469425875152
2015-07-01,high,-0.0044645099495259424
2015-07-02,low,0.0046274071307882214
2015-07-02,high,0.0030416823756581023
2015-07-06,low,-0.024691805630164262
2015-07-06,high,-0.006230976823870671
2015-07-07,low,-0.00894751683589223
2015-07-07,high,-0.01114725226742601
2015-07-08,low,0.0008785941032471664
2015-07-08,high,-0.0031396987499750562
2015-07-09,low,0.005648040005500778
2015-07-09,high,0.005275185749481055
2015-07-10,low,0.0064243822894878115
2015-07-10,high,0.004503289183718277
2015-07-13,low,-0.0006675811771473685
2015-07-13,high,0.0036244470469606045
2015-07-14,low,0.002811923275359639
2015-07-14,high,-3.2313234083809154e-05
2015-07-15,low,-0.008777086402747936
2015-07-15,high,-0.009278003329777055
2015-07-16,low,-0.006270615793542754
2015-07-16,high,-0.0060174350508575255
2015-07-17,low,-0.005086863606879226
2015-07-17,high,-0.006220057404260797
2015-07-20,low,-0.015007623472661926
2015-07-20,high,-0.011089043180856259
2015-07-21,low,0.004126947496950351
2015-07-21,high,-0.00032578256390876635
2015-07-22,low,-0.0034804388943960674
2015-07-22,high,-0.004898285511404776
2015-07-23,low,-0.010007599226082627
2015-07-23,high,-0.00450378469643442
2015-07-24,low,-0.00965851005101369
2015-07-24,high,-0.012378207654200947
2015-07-27,low,-0.007577009899965828
2015-07-27,high,-0.015357637472267397
2015-07-28,low,0.006986515884906693
2015-07-28,high,0.009253612939160919
2015-07-29,low,0.006260315327030618
2015-07-29,high,-0.0036962400715653213
2015-07-30,low,0.0006168621013424662
2015-07-30,high,0.003022938220408843
2015-07-31,low,-0.00568841196352877
2015-07-31,high,-0.002267784635962759
2015-08-03,low,-0.0180634903665357
2015-08-03,high,-0.0027013832197961252
2015-08-04,low,0.007401119356792414
2015-08-04,high,0.0016316438637847864
2015-08-05,low,-0.007176163537303577
2015-08-05,high,0.002571703610049696
2015-08-06,low,-0.0023318357251164304
2015-08-06,high,-0.005516943226373471
2015-08-07,low,-0.002878636439871784
2015-08-07,high,0.0059688402502433785
2015-08-10,low,0.021118772306851306
2015-08-10,high,0.012550774128578343
2015-08-11,low,-0.009021020468009965
2015-08-11,high,-0.011677399232283963
2015-08-12,low,0.010626964333198421
2015-08-12,high,-0.0158636153676317
2015-08-13,low,-0.006661750451860794
2015-08-13,high,0.011046701757790852
2015-08-14,low,-0.0005089980031900419
2015-08-14,high,-0.002972778685825839
2015-08-17,low,-0.01893386684868907
2015-08-17,high,-0.005314419512526594
2015-08-18,low,-0.004574859826621147
2015-08-18,high,-0.0019938795318028596
2015-08-19,low,-0.010956646875602861
2015-08-19,high,-0.0027025009895299107
2015-08-20,low,-0.0003859074590210021
2015-08-20,high,0.008637154040849302
2015-08-21,low,-0.021079347603095985
2015-08-21,high,-0.00996058724607781
2015-08-24,low,-0.02656591128705166
2015-08-24,high,-0.013342145569329937
2015-08-25,low,0.002141637364279018
2015-08-25,high,-0.00425331466750165
2015-08-26,low,-0.007563216429242611
2015-08-26,high,-0.01489925276767184
2015-08-27,low,0.04687977212641416
2015-08-27,high,0.009385267398343415
2015-08-28,low,0.029823563940206375
2015-08-28,high,0.0006315127339396605
2015-08-31,low,0.024119029815802547
2015-08-31,high,0.0002503408035404297
2015-09-01,low,-0.03678010212217679
2015-09-01,high,-0.007421807804121663
2015-09-02,low,0.007452982997368058
2015-09-02,high,-0.006011991679540114
2015-09-03,low,0.009675390722762892
2015-09-03,high,-0.004015735783916436
2015-09-04,low,-0.012590946077059944
2015-09-04,high,-0.0017284343735335598
2015-09-08,low,0.010206709862090426
2015-09-08,high,0.00835045014036681
2015-09-09,low,-0.011534557901771252
2015-09-09,high,-0.0036270417544213445
2015-09-10,low,0.008876708893897734
2015-09-10,high,0.003826881046961371
2015-09-11,low,-0.007105236603066034
2015-09-11,high,0.001936043236816852
2015-09-14,low,-0.01086790078941867
2015-09-14,high,0.0029629156461245046
2015-09-15,low,0.006446989916040085
2015-09-15,high,0.0013109857747219315
2015-09-16,low,0.008943596579096484
2015-09-16,high,-0.0007144816546790584
2015-09-17,low,0.0016187358834203595
2015-09-17,high,-0.005490331340609593
2015-09-18,low,-0.014754827121507209
2015-09-18,high,-0.0021531021182696545
2015-09-21,low,0.013245948365707829
2015-09-21,high,0.00676678633071717
2015-09-22,low,-0.010839179008651854
2015-09-22,high,-0.011170182544781594
2015-09-23,low,-0.0022731924814883915
2015-09-23,high,-0.003850894373495679
2015-09-24,low,0.006315667555558837
2015-09-24,high,0.0019173536060758
2015-09-25,low,0.013578022379723997
2015-09-25,high,0.0054186501661887265
2015-09-28,low,-0.01618879519930825
2015-09-28,high,-0.01222241837379513
2015-09-29,low,0.0014958572681033702
2015-09-29,high,0.0020518827062645426
2015-09-30,low,0.002722520380632938
2015-09-30,high,-0.0031736981592552457
2015-10-01,low,-0.005532216237301436
2015-10-01,high,0.0030636846588911865
2015-10-02,low,0.004656024808619461
2015-10-02,high,0.008544258797034842
2015-10-05,low,0.01171948255638152
2015-10-05,high,0.010359148234391076
2015-10-06,low,0.023204300434530162
2015-10-06,high,0.007417233755296143
2015-10-07,low,-0.0011355149755691424
2015-10-07,high,0.00021730451962232583
2015-10-08,low,0.01302944808385618
2015-10-08,high,-0.006949183387029416
2015-10-09,low,0.012045266262423701
2015-10-09,high,0.002491376346728403
2015-10-12,low,-0.010795384598396018
2015-10-12,high,-0.0008442045655621017
2015-10-13,low,0.00037094273381117613
2015-10-13,high,0.00908172024385775
2015-10-14,low,0.005187000070016621
2015-10-14,high,0.003148493845651906
2015-10-15,low,-0.0021889627359871306
2015-10-15,high,-0.00898354994240978
2015-10-16,low,0.00011569858237407346
2015-10-16,high,0.00039375937994785257
2015-10-19,low,-0.01149182308018997
2015-10-19,high,-0.0040156853617686955
2015-10-20,low,0.005723224857564809
2015-10-20,high,0.0033558338283588354
2015-10-21,low,-0.006771877232406644
2015-10-21,high,-0.00012242550213170883
2015-10-22,low,0.0004966845665051805
2015-10-22,high,0.0012863326818365625
2015-10-23,low,-0.011619423290622191
2015-10-23,high,-0.00021231547999124242
2015-10-26,low,-0.010492956028865434
2015-10-26,high,-0.0004522874349380429
2015-10-27,low,-0.004815008408671658
2015-10-27,high,-0.001681617841921713
2015-10-28,low,0.015383376629254285
2015-10-28,high,0.005596025081752201
2015-10-29,low,0.0021176977158095045
2015-10-29,high,-0.007425682408341134
2015-10-30,low,0.007803225662747872
2015-10-30,high,0.006099946174039052
2015-11-02,low,-0.0146579014473668
2015-11-02,high,-0.0009868878394003865
2015-11-03,low,0.009813244049276202
2015-11-03,high,0.00289151060871917
2015-11-04,low,-0.010414656568231052
2015-11-04,high,-0.016204682897030396
2015-11-05,low,-0.01069662542851088
2015-11-05,high,-0.009156013092193613
2015-11-06,low,-0.005276253474710169
2015-11-06,high,-0.002398503705284015
2015-11-09,low,-0.013185289879560785
2015-11-09,high,-0.010827217251925267
2015-11-10,low,-0.004318082988138659
2015-11-10,high,0.002775021505474394
2015-11-11,low,-0.0032952414193311665
2015-11-11,high,0.0036288632328942156
2015-11-12,low,-0.013651898707866752
2015-11-12,high,-0.0006904419520987003
2015-11-13,low,-0.010568053733132224
2015-11-13,high,-0.00841443447449916
2015-11-16,low,-0.0010869931311719256
2015-11-16,high,0.0036287236060951055
2015-11-17,low,-0.0011100752270945175
2015-11-17,high,-0.00745198889057913
2015-11-18,low,5.095866955581942e-06
2015-11-18,high,-0.0005580938999550463
2015-11-19,low,0.008298084645865208
2015-11-19,high,0.008956509758278745
2015-11-20,low,-0.003394740923206685
2015-11-20,high,-0.0001163664808896166
2015-11-23,low,0.0005291146079610708
2015-11-23,high,0.000572395671061132
2015-11-24,low,0.0041303100275173225
2015-11-24,high,0.006540114552335499
2015-11-25,low,0.005678965247975657
2015-11-25,high,-0.0012150115064728307
2015-11-27,low,-0.007082342729439042
2015-11-27,high,-0.012775715944737689
2015-11-30,low,-0.001657950477900902
2015-11-30,high,-0.0009189787806948958
2015-12-01,low,0.008504733803387895
2015-12-01,high,0.008836770481951084
2015-12-02,low,-0.01854535572997054
2015-12-02,high,-0.00705359513189567
2015-12-03,low,0.011982586952063215
2015-12-03,high,0.009103361524569885
2015-12-04,low,0.008678921497556424
2015-12-04,high,0.001352787804986478
2015-12-07,low,-0.028129052425325898
2015-12-07,high,-0.01392170063358667
2015-12-08,low,-0.007154417326407177
2015-12-08,high,-0.00292410416881231
2015-12-09,low,0.001250044051992717
2015-12-09,high,0.011476173073604332
2015-12-10,low,-0.0067997053390521514
2015-12-10,high,-0.00023475971407050893
2015-12-11,low,-0.01627083291102602
2015-12-11,high,-0.003836860487526638
2015-12-14,low,-0.006033668473613608
2015-12-14,high,-0.0020308751402145103
2015-12-15,low,0.006870788973428965
2015-12-15,high,-0.013493462258445327
2015-12-16,low,-0.002978648811325693
2015-12-16,high,-0.011941980384109258
2015-12-17,low,-0.007470012558490698
2015-12-17,high,-0.00847479418996894
2015-12-18,low,0.011438972431227703
2015-12-18,high,0.009241603277207987
2015-12-21,low,0.012856967934039554
2015-12-21,high,-0.008333801960727192
2015-12-22,low,0.0009617213384658904
2015-12-22,high,-0.004729444211835577
2015-12-23,low,0.01969940508535852
2015-12-23,high,0.0035807079559587057
2015-12-24,low,0.005580119230404284
2015-12-24,high,0.0011793527950421745
2015-12-28,low,-0.004605587467922904
2015-12-28,high,-0.006990322784001512
2015-12-29,low,0.01904952002010627
2015-12-29,high,0.0032710742412884
2015-12-30,low,-0.018011944664851256
2015-12-30,high,-0.0032121981307436536
2015-12-31,low,0.014891293878102167
2015-12-31,high,0.0018726983334062947
2016-01-04,low,-0.006574834249465732
2016-01-04,high,-0.009684458535043813
2016-01-05,low,-0.004910345825642647
2016-01-05,high,-0.0025158304958726014
2016-01-06,low,-0.025806455267744735
2016-01-06,high,-0.0031241213513688118
2016-01-07,low,-0.0076360011178862874
2016-01-07,high,-0.005013328476470552
2016-01-08,low,-0.0009719655408100067
2016-01-08,high,-0.0027562226659096703
2016-01-11,low,-0.027041210290136466
2016-01-11,high,-0.01204523428906087
2016-01-12,low,-0.006344186651274842
2016-01-12,high,0.00021783718344028924
2016-01-13,low,0.001244212609370928
2016-01-13,high,0.004174163302849545
2016-01-14,low,-0.003234220836357746
2016-01-14,high,-0.0006975678981636795
2016-01-15,low,-0.01877596213446269
2016-01-15,high,0.0012019976780210007
2016-01-19,low,0.00031585850140932706
2016-01-19,high,0.004471767795987588
2016-01-20,low,-0.016837497156488315
2016-01-20,high,-0.013944189826274857
